,user_id,lr_label,lrs_label,svm_label,svms_label,rf_label,rfs_label,mix_label,nn_label,true_label
334,1378971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
335,13801496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
336,13806520,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
337,1382338,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
338,13827947,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
339,138316617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
340,13839247,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
341,13858396,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
342,138678983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
343,1387555,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
344,138838330,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
345,1389097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
346,1390087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
348,13932827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,13954470,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
350,13972555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
351,1397355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
352,1399165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
353,1400777,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
354,14014772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
355,14015888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
356,140219896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
357,14023383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
358,14035122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
359,14038931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,14051423,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
361,14091240,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
362,14095567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
363,14104472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
364,141411925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
365,14172284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
366,1417821,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
367,14179813,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
368,14185268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
369,14198065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
370,14199869,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
371,14212999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
372,142228655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
373,14237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
374,1424451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,1426295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
376,1427692,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
377,14278566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
378,1428162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
379,14281674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
380,14283040,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
381,14296512,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
382,143280671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
383,14332095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
384,14349399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
385,14355802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
386,14363130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,14367208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
388,14368115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
389,143809,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
390,14383137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
391,1438948,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
392,143896424,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
393,1440178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
394,1442093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
395,14426221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
396,1442900,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
397,14430380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
398,14434990,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
399,1444469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
400,14458647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
401,14460249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
402,14468708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
403,14478390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
404,14481937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
405,14482126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
406,1450414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
407,14528323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
408,14536286,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
409,14542759,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
410,14548984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
411,145543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
412,14560361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
413,1459164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,14619416,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
415,14628928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
416,146324867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
417,146339411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
418,1463398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
419,14637732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
420,14638254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
421,1464942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
422,1465895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
423,14664844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
424,146652788,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
425,14666933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
426,14673043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
427,14685716,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
428,1468854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
429,14694624,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
430,14696504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,14706713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
432,1473180,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
433,1475681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
434,14763627,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
435,14764346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
436,14802307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
437,14830818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
438,14854039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
439,14855264,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
440,14870569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
441,1487467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
442,14892271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,14892583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
444,14903805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
445,14938347,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
446,14953360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
447,14953374,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
448,15000195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
449,15017328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
450,15037896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
451,1506581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
452,15132975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
453,1514292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
454,15169195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
455,1517867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,15240665,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
457,1524106,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
458,1524733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
459,15256233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
460,1527155,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
461,1527163,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
462,1528703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
463,15311784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
464,15332152,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
465,15367479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
466,15376235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
467,15379025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
468,15437135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
469,15489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
470,1549929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
471,155025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
472,1550670,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
473,1551568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
474,1553482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
475,155353009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
476,155445688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
477,15551655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
478,15555717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
479,155586641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
480,1557880,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
481,15584987,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
482,1560347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
483,1560607,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
484,1560683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
485,15623792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
486,1563149,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
487,1565675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
488,1565933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
489,15670604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
490,15685060,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
491,156865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
492,15697982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
493,1571652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
495,15747633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
496,1577325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
497,1577995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
498,15800246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,15804165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
500,15843992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
501,15853703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
502,1586722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
503,15882363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
504,15888239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
505,15901668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
506,15904497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
507,15913093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
508,159186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
509,15941508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
510,15992385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
511,16015583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
512,16025349,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
513,1612268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
514,16229928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
515,1623905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
516,1632907,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
517,163531552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
518,1637490,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
519,164520938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
520,164748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
521,1651312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
522,16518087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
523,165232225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
524,16537715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
525,16552386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
526,16552686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
527,1658365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
528,166477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
529,1667014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
530,167159969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
531,1677590,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
532,167839549,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
533,16826613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
534,1684020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
535,1685119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
536,16952098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
537,16952231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
538,1696377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
539,17045894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
540,17059291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,171193044,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
542,171226243,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
543,1713626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
544,17176667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
545,1717813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
546,17190361,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
547,1719450,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
548,1720214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
549,172660824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
550,17267594,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
551,1732096,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
552,173475961,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
553,17377508,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
554,173776350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
555,17383721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,173929278,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
557,17394750,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
558,17406476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
559,174212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
560,17471693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
561,17481231,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
562,17516202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
563,17524481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
564,17538433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
565,17539476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
566,175482456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
567,1756243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
568,17575116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
569,17594203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
570,17638919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
571,17647503,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
572,1768855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
573,17694597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
574,17712977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
575,17719344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
576,17747680,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
577,17748558,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
578,178002058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
579,17816235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
580,17825627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
581,1784782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
582,179296614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
583,17931008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
584,179815082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
585,17986582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
586,180087019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
587,1801507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
588,180781056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
589,180843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
590,18084427,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
591,18096389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
592,18119826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
593,1815280,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
594,182011455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
595,1823375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
596,182537944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
597,182549185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
598,182635423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,1827199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
600,1828887,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
601,183641828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
602,1840194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
603,18416429,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
604,184208413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
605,1842774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
606,1843396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
607,1845437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
608,1847250,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
609,18493405,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
610,18508197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
611,18508456,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
612,1851814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
613,18520499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
614,18560433,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
615,185614602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,1857268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
617,1865092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
618,186721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,1868968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
620,18696648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
621,18699704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
622,187378796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
623,18741761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
624,187430693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
625,187493186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
626,18762484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
627,1880273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
628,1881004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
629,188207115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
630,188472806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
632,188707020,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
633,189016947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
634,189056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
635,18923200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
636,18936820,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
637,18957054,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
638,18984819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
639,1898821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
640,19007440,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
641,19007923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
642,190081799,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
643,19064485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,19103987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
645,19106217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
646,1913476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
647,1918356,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
648,19188134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
649,19189291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
650,1919590,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
651,19205665,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
652,192100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
653,19210258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
654,1921826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
655,19223887,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
656,19237305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
657,1924130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
658,192499423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
659,1926306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
660,1926755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
661,192815417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
662,19314286,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
663,19317156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
664,19330983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
665,193525349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
666,193550541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
667,19390922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
668,194120352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
