,TrajID,IMEI,IMSI,MRTime,RNCID_1,CellID_1,Dbm_1,AsuLevel_1,SignalLevel_1,RNCID_2,CellID_2,Dbm_2,AsuLevel_2,SignalLevel_2,RNCID_3,CellID_3,Dbm_3,AsuLevel_3,SignalLevel_3,RNCID_4,CellID_4,Dbm_4,AsuLevel_4,SignalLevel_4,RNCID_5,CellID_5,Dbm_5,AsuLevel_5,SignalLevel_5,RNCID_6,CellID_6,Dbm_6,AsuLevel_6,SignalLevel_6,Longitude,Latitude,Altitude,Accuracy,Speed
2344,12.0,862305032242349.0,460011670515939.0,1509265421.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-73.0,20.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-73.0,20.0,4.0,1684.443539930624,1250.02014058223,-85.0,14.0,4.0,121.20793872,31.29319637,-5.0,6.0,4.704689
2345,12.0,862305032242349.0,460011670515939.0,1509265422.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-67.0,23.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-73.0,20.0,4.0,1684.443539930624,1250.02014058223,-85.0,14.0,4.0,121.20781541,31.29319447,-2.0,7.0,5.2845817
2346,12.0,862305032242349.0,460011670515939.0,1509265423.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-67.0,23.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-73.0,20.0,4.0,1684.443539930624,1250.02014058223,-85.0,14.0,4.0,121.20781541,31.29319447,-2.0,7.0,5.2845817
2347,12.0,862305032242349.0,460011670515939.0,1509265424.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,806.293130953447,1298.2474318309687,-81.0,16.0,4.0,1125.0547233728576,1261.4221325018443,-67.0,23.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-81.0,16.0,4.0,121.20770048,31.29320167,1.0,8.0,5.360336
2348,12.0,862305032242349.0,460011670515939.0,1509265425.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,806.293130953447,1298.2474318309687,-81.0,16.0,4.0,1125.0547233728576,1261.4221325018443,-67.0,23.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-81.0,16.0,4.0,121.20770048,31.29320167,1.0,8.0,5.360336
2349,12.0,862305032242349.0,460011670515939.0,1509265426.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,806.293130953447,1298.2474318309687,-81.0,16.0,4.0,1125.0547233728576,1261.4221325018443,-65.0,24.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,121.2075286,31.29322647,2.0,10.0,5.4604487
2350,12.0,862305032242349.0,460011670515939.0,1509265429.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,806.293130953447,1298.2474318309687,-81.0,16.0,4.0,1125.0547233728576,1261.4221325018443,-65.0,24.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,121.2075286,31.29322647,2.0,10.0,5.4604487
2351,12.0,862305032242349.0,460011670515939.0,1509265430.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,806.293130953447,1298.2474318309687,-81.0,16.0,4.0,1125.0547233728576,1261.4221325018443,-65.0,24.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,121.207274,31.29320165,0.0,9.0,5.6703176
2352,12.0,862305032242349.0,460011670515939.0,1509265431.0,1124.4128022472141,1263.5282496321015,-55.0,29.0,4.0,806.293130953447,1298.2474318309687,-81.0,16.0,4.0,1125.0547233728576,1261.4221325018443,-65.0,24.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,121.207274,31.29320165,0.0,9.0,5.6703176
2353,12.0,862305032242349.0,460011670515939.0,1509265432.0,1124.4128022472141,1263.5282496321015,-55.0,29.0,4.0,806.293130953447,1298.2474318309687,-81.0,16.0,4.0,1125.0547233728576,1261.4221325018443,-65.0,24.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,121.20716763,31.29320861,1.0,7.0,5.4029994000000015
2354,12.0,862305032242349.0,460011670515939.0,1509265433.0,1124.4128022472141,1263.5282496321015,-53.0,30.0,4.0,806.293130953447,1298.2474318309687,-77.0,18.0,4.0,1125.0547233728576,1261.4221325018443,-65.0,24.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,121.20716763,31.29320861,1.0,7.0,5.4029994000000015
2355,12.0,862305032242349.0,460011670515939.0,1509265434.0,1124.4128022472141,1263.5282496321015,-53.0,30.0,4.0,806.293130953447,1298.2474318309687,-77.0,18.0,4.0,1125.0547233728576,1261.4221325018443,-65.0,24.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,121.20707861,31.2931994,-1.0,8.0,5.281146
2356,12.0,862305032242349.0,460011670515939.0,1509265435.0,1124.4128022472141,1263.5282496321015,-55.0,29.0,4.0,806.293130953447,1298.2474318309687,-77.0,18.0,4.0,1125.0547233728576,1261.4221325018443,-63.0,25.0,4.0,1646.5735335428035,1179.7992821373045,-75.0,19.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,121.20707861,31.2931994,-1.0,8.0,5.281146
2357,12.0,862305032242349.0,460011670515939.0,1509265436.0,1124.4128022472141,1263.5282496321015,-55.0,29.0,4.0,806.293130953447,1298.2474318309687,-77.0,18.0,4.0,1125.0547233728576,1261.4221325018443,-63.0,25.0,4.0,1646.5735335428035,1179.7992821373045,-75.0,19.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,121.20695797,31.293186,-1.0,7.0,5.3600097
2358,12.0,862305032242349.0,460011670515939.0,1509265437.0,1124.4128022472141,1263.5282496321015,-53.0,30.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-63.0,25.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,121.20695797,31.293186,-1.0,7.0,5.3600097
2359,12.0,862305032242349.0,460011670515939.0,1509265438.0,1124.4128022472141,1263.5282496321015,-53.0,30.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-63.0,25.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,121.20684563,31.29317471,1.0,9.0,5.3303375
2360,12.0,862305032242349.0,460011670515939.0,1509265439.0,1124.4128022472141,1263.5282496321015,-55.0,29.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-63.0,25.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-75.0,19.0,4.0,121.20684563,31.29317471,1.0,9.0,5.3303375
2361,12.0,862305032242349.0,460011670515939.0,1509265440.0,1124.4128022472141,1263.5282496321015,-55.0,29.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-63.0,25.0,4.0,1646.5735335428035,1179.7992821373045,-77.0,18.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-75.0,19.0,4.0,121.20673817,31.29313269,0.0,9.0,5.04001
2362,12.0,862305032242349.0,460011670515939.0,1509265441.0,1124.4128022472141,1263.5282496321015,-55.0,29.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-63.0,25.0,4.0,1646.5735335428035,1179.7992821373045,-79.0,17.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-75.0,19.0,4.0,121.20673817,31.29313269,0.0,9.0,5.04001
2363,12.0,862305032242349.0,460011670515939.0,1509265442.0,1124.4128022472141,1263.5282496321015,-55.0,29.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-63.0,25.0,4.0,1646.5735335428035,1179.7992821373045,-79.0,17.0,4.0,84.07785698538646,1318.3269710233435,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-75.0,19.0,4.0,121.20666109,31.29313586,2.0,6.0,5.470008999999999
2364,12.0,862305032242349.0,460011670515939.0,1509265444.0,1124.4128022472141,1263.5282496321015,-55.0,29.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-67.0,23.0,4.0,1646.5735335428035,1179.7992821373045,-79.0,17.0,4.0,84.07785698538646,1318.3269710233435,-67.0,23.0,4.0,709.8734276503092,1321.0479185939766,-75.0,19.0,4.0,121.20666109,31.29313586,2.0,6.0,5.470008999999999
2365,12.0,862305032242349.0,460011670515939.0,1509265445.0,1124.4128022472141,1263.5282496321015,-55.0,29.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-69.0,22.0,4.0,1646.5735335428035,1179.7992821373045,-83.0,15.0,4.0,84.07785698538646,1318.3269710233435,-67.0,23.0,4.0,709.8734276503092,1321.0479185939766,-75.0,19.0,4.0,121.20654199,31.2931108,2.0,5.0,5.560009
2366,12.0,862305032242349.0,460011670515939.0,1509265447.0,1124.4128022472141,1263.5282496321015,-55.0,29.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-69.0,22.0,4.0,1646.5735335428035,1179.7992821373045,-83.0,15.0,4.0,84.07785698538646,1318.3269710233435,-67.0,23.0,4.0,709.8734276503092,1321.0479185939766,-75.0,19.0,4.0,121.20642655,31.29309329,1.0,6.0,5.440009
2367,12.0,862305032242349.0,460011670515939.0,1509265448.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-69.0,22.0,4.0,84.07785698538646,1318.3269710233435,-65.0,24.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,121.20642655,31.29309329,1.0,6.0,5.440009
2368,12.0,862305032242349.0,460011670515939.0,1509265449.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1125.0547233728576,1261.4221325018443,-69.0,22.0,4.0,84.07785698538646,1318.3269710233435,-65.0,24.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,121.20633503,31.29307844,0.0,7.0,5.0200896
2369,12.0,862305032242349.0,460011670515939.0,1509265450.0,1124.4128022472141,1263.5282496321015,-59.0,27.0,4.0,806.293130953447,1298.2474318309687,-83.0,15.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,84.07785698538646,1318.3269710233435,-65.0,24.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,1124.4128022472141,1263.5282496321015,-59.0,27.0,4.0,121.20633503,31.29307844,0.0,7.0,5.0200896
2370,12.0,862305032242349.0,460011670515939.0,1509265451.0,1124.4128022472141,1263.5282496321015,-59.0,27.0,4.0,806.293130953447,1298.2474318309687,-83.0,15.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,84.07785698538646,1318.3269710233435,-65.0,24.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,1124.4128022472141,1263.5282496321015,-59.0,27.0,4.0,121.20620235,31.29305537,-1.0,5.0,5.0902457000000005
2371,12.0,862305032242349.0,460011670515939.0,1509265452.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,84.07785698538646,1318.3269710233435,-63.0,25.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,-1122.2527815237409,1716.5684983939864,-79.0,17.0,4.0,1684.443539930624,1250.02014058223,-81.0,16.0,4.0,121.20620235,31.29305537,-1.0,5.0,5.0902457000000005
2372,12.0,862305032242349.0,460011670515939.0,1509265453.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,84.07785698538646,1318.3269710233435,-63.0,25.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,-1122.2527815237409,1716.5684983939864,-79.0,17.0,4.0,1684.443539930624,1250.02014058223,-81.0,16.0,4.0,121.20607688,31.29303843,0.0,4.0,5.140039
2373,12.0,862305032242349.0,460011670515939.0,1509265454.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,84.07785698538646,1318.3269710233435,-63.0,25.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,-1122.2527815237409,1716.5684983939864,-79.0,17.0,4.0,1684.443539930624,1250.02014058223,-81.0,16.0,4.0,121.20607688,31.29303843,0.0,4.0,5.140039
2374,12.0,862305032242349.0,460011670515939.0,1509265455.0,1124.4128022472141,1263.5282496321015,-57.0,28.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,84.07785698538646,1318.3269710233435,-63.0,25.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,-1122.2527815237409,1716.5684983939864,-79.0,17.0,4.0,1684.443539930624,1250.02014058223,-81.0,16.0,4.0,121.20596303,31.29300952,-1.0,4.0,5.2900095
2375,12.0,862305032242349.0,460011670515939.0,1509265456.0,84.07785698538646,1318.3269710233435,-55.0,29.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,-1122.2527815237409,1716.5684983939864,-79.0,17.0,4.0,84.07785698538646,1318.3269710233435,-55.0,29.0,4.0,84.07785698538646,1318.3269710233435,-55.0,29.0,4.0,121.20596303,31.29300952,-1.0,4.0,5.2900095
2376,12.0,862305032242349.0,460011670515939.0,1509265457.0,84.07785698538646,1318.3269710233435,-55.0,29.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,-1122.2527815237409,1716.5684983939864,-79.0,17.0,4.0,84.07785698538646,1318.3269710233435,-55.0,29.0,4.0,84.07785698538646,1318.3269710233435,-55.0,29.0,4.0,121.20585759,31.29297064,0.0,4.0,5.180618
2377,12.0,862305032242349.0,460011670515939.0,1509265458.0,84.07785698538646,1318.3269710233435,-57.0,28.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,-1122.2527815237409,1716.5684983939864,-79.0,17.0,4.0,84.07785698538646,1318.3269710233435,-57.0,28.0,4.0,84.07785698538646,1318.3269710233435,-57.0,28.0,4.0,121.20585759,31.29297064,0.0,4.0,5.180618
2378,12.0,862305032242349.0,460011670515939.0,1509265459.0,84.07785698538646,1318.3269710233435,-57.0,28.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,-1122.2527815237409,1716.5684983939864,-79.0,17.0,4.0,84.07785698538646,1318.3269710233435,-57.0,28.0,4.0,84.07785698538646,1318.3269710233435,-57.0,28.0,4.0,121.20570072,31.29292241,-3.0,4.0,4.9103665
2379,12.0,862305032242349.0,460011670515939.0,1509265461.0,84.07785698538646,1318.3269710233435,-57.0,28.0,4.0,1125.0547233728576,1261.4221325018443,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,-1122.2527815237409,1716.5684983939864,-81.0,16.0,4.0,806.293130953447,1298.2474318309687,-81.0,16.0,4.0,84.07785698538646,1318.3269710233435,-57.0,28.0,4.0,121.20558009,31.2928816,-3.0,5.0,5.130039
2380,12.0,862305032242349.0,460011670515939.0,1509265462.0,84.07785698538646,1318.3269710233435,-55.0,29.0,4.0,1125.0547233728576,1261.4221325018443,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,-1122.2527815237409,1716.5684983939864,-81.0,16.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,84.07785698538646,1318.3269710233435,-55.0,29.0,4.0,121.20558009,31.2928816,-3.0,5.0,5.130039
2381,12.0,862305032242349.0,460011670515939.0,1509265463.0,84.07785698538646,1318.3269710233435,-55.0,29.0,4.0,1125.0547233728576,1261.4221325018443,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-77.0,18.0,4.0,-1122.2527815237409,1716.5684983939864,-81.0,16.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,84.07785698538646,1318.3269710233435,-55.0,29.0,4.0,121.20546985,31.29288141,-1.0,5.0,4.1988688
2382,12.0,862305032242349.0,460011670515939.0,1509265465.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-75.0,19.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-59.0,27.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20546985,31.29288141,-1.0,5.0,4.1988688
2383,12.0,862305032242349.0,460011670515939.0,1509265466.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-75.0,19.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-59.0,27.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20538474,31.29286665,0.0,7.0,3.8802062999999993
2384,12.0,862305032242349.0,460011670515939.0,1509265467.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-75.0,19.0,4.0,806.293130953447,1298.2474318309687,-81.0,16.0,4.0,1124.4128022472141,1263.5282496321015,-59.0,27.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20538474,31.29286665,0.0,7.0,3.8802062999999993
2385,12.0,862305032242349.0,460011670515939.0,1509265468.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-75.0,19.0,4.0,806.293130953447,1298.2474318309687,-81.0,16.0,4.0,1124.4128022472141,1263.5282496321015,-59.0,27.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20529806,31.29289825,0.0,7.0,2.7321239
2386,12.0,862305032242349.0,460011670515939.0,1509265469.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-73.0,20.0,4.0,806.293130953447,1298.2474318309687,-81.0,16.0,4.0,1124.4128022472141,1263.5282496321015,-59.0,27.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20529806,31.29289825,0.0,7.0,2.7321239
2387,12.0,862305032242349.0,460011670515939.0,1509265470.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-73.0,20.0,4.0,806.293130953447,1298.2474318309687,-81.0,16.0,4.0,1124.4128022472141,1263.5282496321015,-59.0,27.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20526497,31.29293498,3.0,5.0,3.3809466
2388,12.0,862305032242349.0,460011670515939.0,1509265471.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-73.0,20.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-61.0,26.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20526497,31.29293498,3.0,5.0,3.3809466
2389,12.0,862305032242349.0,460011670515939.0,1509265472.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-73.0,20.0,4.0,709.8734276503092,1321.0479185939766,-73.0,20.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-61.0,26.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.2052165,31.29293484,5.0,6.0,2.5005999
2390,12.0,862305032242349.0,460011670515939.0,1509265473.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-73.0,20.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-63.0,25.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.2052165,31.29293484,5.0,6.0,2.5005999
2391,12.0,862305032242349.0,460011670515939.0,1509265475.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-73.0,20.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-63.0,25.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20516125,31.29293491,6.0,7.0,2.8625162
2392,12.0,862305032242349.0,460011670515939.0,1509265476.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-73.0,20.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-63.0,25.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20509727,31.29294777,7.0,8.0,3.9125056
2393,12.0,862305032242349.0,460011670515939.0,1509265477.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-71.0,21.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-63.0,25.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20509727,31.29294777,7.0,8.0,3.9125056
2394,12.0,862305032242349.0,460011670515939.0,1509265479.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-71.0,21.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-63.0,25.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20500915,31.29296809,7.0,9.0,4.1612015
2395,12.0,862305032242349.0,460011670515939.0,1509265480.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-71.0,21.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-63.0,25.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20500915,31.29296809,7.0,9.0,4.1612015
2396,12.0,862305032242349.0,460011670515939.0,1509265482.0,84.07785698538646,1318.3269710233435,-57.0,28.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-71.0,21.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-65.0,24.0,4.0,84.07785698538646,1318.3269710233435,-57.0,28.0,4.0,121.20492921,31.29298727,8.0,7.0,3.3600593
2397,12.0,862305032242349.0,460011670515939.0,1509265483.0,84.07785698538646,1318.3269710233435,-57.0,28.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-71.0,21.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-65.0,24.0,4.0,84.07785698538646,1318.3269710233435,-57.0,28.0,4.0,121.20484143,31.293013,9.0,7.0,3.9524803
2398,12.0,862305032242349.0,460011670515939.0,1509265484.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-71.0,21.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-65.0,24.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20484143,31.293013,9.0,7.0,3.9524803
2399,12.0,862305032242349.0,460011670515939.0,1509265485.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-71.0,21.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-65.0,24.0,4.0,84.07785698538646,1318.3269710233435,-53.0,30.0,4.0,121.20466905,31.29304704,9.0,6.0,4.7603784000000005
2400,12.0,862305032242349.0,460011670515939.0,1509265486.0,84.07785698538646,1318.3269710233435,-51.0,31.0,4.0,1125.0547233728576,1261.4221325018443,-71.0,21.0,4.0,709.8734276503092,1321.0479185939766,-73.0,20.0,4.0,806.293130953447,1298.2474318309687,-79.0,17.0,4.0,1124.4128022472141,1263.5282496321015,-67.0,23.0,4.0,84.07785698538646,1318.3269710233435,-51.0,31.0,4.0,121.20466905,31.29304704,9.0,6.0,4.7603784000000005
