,user_id,gender
1685,1067292749,1
1686,2596932,1
1687,20571411,1
1688,9229694,1
1689,29152819,0
1690,43387,0
1691,6315687,1
1692,146064353,1
1693,1962409,1
1694,42922300,1
1695,293630,1
1696,12313198,1
1697,3833281,1
1698,2258195,0
1699,2010441,1
1700,13586461,1
1701,15454862,0
1702,46100907,0
1703,14498659,1
1704,2065824,1
1705,4509829,0
1706,8297023,1
1707,25498516,1
1708,44130559,0
1709,14463413,1
1710,1213839,0
1711,1730298,1
1712,221890,1
1713,7898365,1
1714,9723257,0
1715,620590,1
1716,3300676,1
1717,1075315,1
1718,315373,1
1719,2711023,1
1720,9663523,1
1721,20475864,1
1722,110155136,1
1723,23323173,0
1724,131259597,0
1725,21896763,1
1726,75862555,1
1727,2072116,0
1728,4741477,1
1729,123050332,1
1730,5682377,1
1731,15307419,1
1732,22010536,1
1733,78036456,0
1734,890252,0
1735,18270605,1
1736,1438753,1
1737,33256672,0
1738,60767575,1
1739,127416036,1
1740,58941679,1
1741,1325905,1
1742,36368629,1
1743,22373224,1
1744,1008445,0
1745,5843212,1
1746,5061895,1
1747,101588587,0
1748,14415954,1
1749,6740631,0
1750,6889109,0
1751,1761886,1
1752,2614681,1
1753,970074,0
1754,8573059,1
1755,51019565,1
1756,4537102,1
1757,18259760,0
1758,2448560,0
1759,2633425,0
1760,2891496,1
1761,2809829,0
1762,827828002,0
1763,178060628,0
1764,451174,0
1765,33369558,1
1766,126801,1
1767,13769628,1
1768,5586632,1
1769,14351887,1
1770,14528611,1
1771,138678,0
1772,1175795,0
1773,5684964,0
1774,24814690,1
1775,36474043,1
1776,21773329,1
1777,2259897,0
1778,30315089,1
1779,652802676,0
1780,220068,1
1781,48080,1
1782,1305139,1
1783,2394806,1
1784,2842433,1
1785,36180100,1
1786,961496339,1
1787,33316467,1
1788,3775586,1
1789,771901799,1
1790,78524718,1
1791,38419759,0
1792,41765627,1
1793,14183058,1
1794,550602,1
1795,13867226,1
1796,363527,1
1797,33083852,0
1798,5687279,1
1799,359567,1
1800,115149,0
1801,4579441,1
1802,10730262,1
1803,9358404,1
1804,35514368,1
1805,78563892,1
1806,448504,1
1807,3020886,0
1808,35791925,1
1809,123307506,0
1810,29918622,1
1811,14593995,1
1812,1866543,1
1813,20921847,1
1814,112824297,1
1815,23460124,0
1816,2569829,0
1817,2084878,1
1818,483019,0
1819,4518766,1
1820,141672860,1
1821,41047959,0
1822,1052290740,1
1823,1085388,1
1824,3892607,0
1825,774214176,1
1826,1805998,1
1827,2412093,1
1828,15445390,0
1829,227037,1
1830,8011084,1
1831,124806,0
1832,4479678,1
1833,27266447,0
1834,11874385,0
1835,4120788,1
1836,8236867,1
1837,37246,1
1838,8576519,1
1839,29770743,1
1840,8023560,1
1841,6642046,1
1842,780531237,1
1843,36252273,0
1844,2956518,1
1845,5534100,0
1846,470790,1
1847,5636080,1
1848,5795857,1
1849,3228717,1
1850,4038156,1
1851,15833041,1
1852,8849596,1
1853,31314012,0
1854,37119,1
1855,13717385,1
1856,859106488,1
1857,5281420,1
1858,2559752,1
1859,1286398,0
1860,3400000,1
1861,11714896,1
1862,35616967,0
1863,32500852,1
1864,1057444157,0
1865,1242726,1
1866,4184950,1
1867,134906572,0
1868,23263643,0
1869,11603459,1
1870,805215488,1
1871,6808162,1
1872,50002,1
1873,4022884,0
1874,3800399,0
1875,10663137,1
1876,13192849,1
1877,5115,1
1878,501267,1
1879,872369228,1
1880,757647,1
1881,17668495,1
1882,1882679,1
1883,7698777,1
1884,7367363,1
1885,43390263,0
1886,526267,1
1887,2201565,1
1888,58408419,0
1889,25659387,1
1890,5696556,1
1891,11783063,1
1892,13223587,0
1893,23393960,0
1894,27756106,1
1895,36607542,0
1896,7578254,1
1897,3033286,1
1898,25099438,1
1899,21368378,1
1900,14387283,1
1901,1497313,0
1902,1032217047,0
1903,121814234,1
1904,2531158,0
1905,1440579,0
1906,18995635,1
1907,2348447,0
1908,46813281,0
1909,876884265,1
1910,2257844,1
1911,20138552,1
1912,86812168,1
1913,3566965,0
1914,11849755,1
1915,1376437,0
1916,1527774,1
1917,1229413,1
1918,799517,1
1919,3696832,1
1920,132313,1
1921,1786973,0
1922,23876936,1
1923,2072284,1
1924,6707545,1
1925,8402667,1
1926,117172870,1
1927,5025679,0
1928,4197690,1
1929,2058704,1
1930,1846746,1
1931,24269542,0
1932,4392054,1
1933,4505606,1
1934,5652958,1
1935,930339,0
1936,1437565,0
1937,344008,1
1938,9642547,1
1939,8911790,0
1940,5197967,1
1941,15429396,1
1942,44528506,1
1943,4065904,1
1944,5737173,1
1945,22914661,0
1946,119592032,1
1947,7468513,0
1948,5625897,1
1949,188402347,0
1950,35933949,0
1951,97817815,1
1952,35640554,1
1953,118485,0
1954,5393763,1
1955,16577280,1
1956,108341318,1
1957,40261775,1
1958,4839437,1
1959,1461670,1
1960,1042012283,0
1961,1802946,1
1962,1453997,1
1963,3394923,1
1964,764529572,0
1965,19590628,0
1966,4976666,0
1967,19729726,0
1968,48646245,1
1969,21714,1
1970,6646697,1
1971,9595830,1
1972,21396795,1
1973,3887795,0
1974,39996829,0
1975,25287558,1
1976,51843711,1
1977,1796582,0
1978,5826599,1
1979,6651114,1
1980,135807413,1
1981,20647284,1
1982,1235798,1
1983,854536,1
1984,2749913,0
1985,353525,0
1986,36496898,0
1987,2071458,0
1988,24276543,1
1989,6023934,1
1990,13835786,1
1991,3682535,1
1992,5796429,1
1993,56821936,0
1994,8604251,1
1995,10963345,1
1996,867615592,1
1997,7139002,0
1998,4609380,1
1999,28700498,1
2000,7789852,1
2001,4940502,1
2002,51946402,0
2003,27407909,0
2004,45058394,0
2005,275171,1
2006,31808376,0
2007,856477164,0
2008,78651621,1
2009,18619483,1
2010,142087918,1
2011,805123929,1
2012,4084927,1
2013,18266395,1
2014,25723667,1
2015,26544719,1
2016,5847664,1
2017,37058296,1
2018,40843673,1
2019,37412538,1
2020,18077700,1
2021,5630133,1
2022,27036982,1
2023,69252157,0
2024,8633764,1
2025,7375256,0
2026,58656548,0
2027,27214393,0
2028,17364141,0
2029,1806681,1
2030,14840024,0
2031,718281232,1
2032,1552390,0
2033,40771195,0
2034,4834240,1
2035,13169475,1
2036,8610001,0
2037,5811279,1
2038,16061543,1
2039,5839470,1
2040,1068609123,0
2041,4022863,1
2042,1058209,1
2043,6397412,0
2044,72942403,1
2045,14472650,0
2046,6757499,0
2047,6375691,1
2048,6663172,1
2049,14024577,1
2050,52081290,1
2051,19986404,0
2052,1543490,1
2053,29069213,1
2054,47492916,1
2055,24737891,1
2056,5177795,1
2057,2102638,1
2058,20786345,0
2059,1450966,0
2060,14437896,1
2061,5954,1
2062,6252730,0
2063,811496999,1
2064,14760105,0
2065,41288830,1
2066,5599320,1
2067,58276385,1
2068,37808739,1
2069,8532670,1
2070,4773786,0
2071,3546353,1
2072,11697160,1
2073,37227788,0
2074,4923621,1
2075,3498690,0
2076,862374537,0
2077,5925939,1
2078,135660,1
2079,2890530,1
2080,77621233,1
2081,4810270,1
2082,4739449,1
2083,23100428,1
2084,34743571,0
2085,6623244,1
2086,15796398,0
2087,8441534,1
2088,2022248,1
2089,2112976,1
2090,65178,0
2091,7318461,1
2092,27920245,0
2093,15544380,1
2094,41881734,1
2095,27646633,1
2096,25387491,1
2097,13336785,1
2098,1782938,1
2099,117229840,0
2100,51231299,1
2101,7267870,1
2102,923329920,1
2103,1371716,1
2104,23742446,1
2105,8063611,1
2106,7699297,1
2107,4156568,1
2108,7470281,1
2109,36064439,0
2110,2107302,0
2111,1219930,0
2112,112004459,1
2113,8158,1
2114,4834034,0
2115,1654219,1
2116,28165523,0
2117,1103537770,1
2118,4844,1
2119,2773600,1
2120,2079538,0
2121,20677096,0
2122,76113611,1
2123,1390088,1
2124,33959817,1
2125,1120694,1
2126,4074967,0
2127,25914425,1
2128,12373547,1
2129,1271308,0
2130,311117,0
2131,28172728,1
2132,13954974,1
2133,6999696,1
2134,5171870,1
2135,1685715,1
2136,238087,1
2137,1294947,1
2138,5958520,1
2139,6371928,1
2140,14549948,1
2141,8378838,1
2142,684760,0
2143,38439376,1
2144,4291429,1
2145,597399,0
2146,18894893,0
2147,2652746,0
2148,360191,1
2149,8456998,1
2150,27328476,1
2151,37670020,1
2152,1434993,1
2153,264161,1
2154,5539081,1
2155,4542282,1
2156,7087576,1
2157,208425,0
2158,5579925,1
2159,4368341,1
2160,2530,1
2161,6035332,0
2162,64564504,1
2163,65250050,1
2164,3758113,1
2165,49587010,1
2166,8548505,1
2167,788812,1
2168,1411875,1
2169,457369,1
2170,21190158,1
2171,7211806,1
2172,51744254,1
2173,38675942,0
2174,104387,0
2175,23025534,0
2176,4048651,1
2177,41311,1
2178,115127123,0
2179,776863120,1
2180,3913126,1
2181,1638535,1
2182,2512400,1
2183,10413172,0
2184,4517355,0
2185,34460,1
2186,3259809,1
2187,4988,1
2188,33852715,1
2189,2008272,1
2190,5740227,0
2191,4321958,0
2192,2566011,0
2193,25435847,1
2194,7904295,1
2195,9237526,1
2196,21548360,1
2197,4462296,1
2198,1971407,0
2199,120326663,1
2200,14006877,1
2201,5620478,1
2202,3861317,1
2203,464586,0
2204,343699,1
2205,19900016,1
2206,17865732,1
2207,119343901,1
2208,91999,1
2209,143337806,1
2210,813608309,0
2211,10321324,1
2212,171838400,1
2213,102714059,1
2214,9244396,1
2215,139204260,1
2216,7122882,1
2217,9518933,0
2218,157883,1
2219,57479978,1
2220,10961,1
2221,2058929,1
2222,134140,1
2223,26326296,1
2224,54094492,0
2225,6813611,0
2226,23720335,1
2227,3857242,0
2228,36679987,1
2229,25827690,0
2230,28342423,1
2231,7573386,0
2232,2466455,1
2233,19209303,0
2234,23067072,1
2235,2493566,1
2236,6371048,1
2237,24258440,0
2238,3425153,1
2239,6399810,0
2240,11686691,1
2241,2979365,1
2242,916240,1
2243,14449608,1
2244,6407572,1
2245,332875,0
2246,2960620,1
2247,2672,1
2248,15269040,1
2249,22042275,1
2250,792040111,1
2251,6264697,1
2252,5084036,1
2253,14693448,0
2254,3921425,1
2255,181103253,1
2256,43548447,0
2257,380360,0
2258,120690,1
2259,127479050,0
2260,1563284,1
2261,3145921,1
2262,21204044,0
2263,759349174,0
2264,3482045,0
2265,35000295,0
2266,567113,1
2267,1068123,1
2268,2051486,1
2269,2051589,1
2270,1828745,1
2271,2174884,1
2272,2203533,1
2273,18622148,0
2274,130856225,0
2275,75563402,1
2276,732697,1
2277,288605733,1
2278,12806329,0
2279,9316106,1
2280,969193993,1
2281,42699597,1
2282,1562662,1
2283,100411578,1
2284,24346246,1
2285,1195295,1
2286,2580998,1
2287,3641820,1
2288,2168725,0
2289,12313715,1
2290,25178180,0
2291,104467654,1
2292,8473114,1
2293,3705528,0
2294,39210,1
2295,80143640,0
2296,19821447,1
2297,4604354,1
2298,1004302,0
2299,2684009,1
2300,14609928,1
2301,5905316,1
2302,45181619,1
2303,49366834,1
2304,4875821,1
2305,38185886,0
2306,771226022,1
2307,5497220,1
2308,153489878,1
2309,288745,1
2310,32325782,1
2311,770699,1
2312,3071164,1
2313,35074775,1
2314,6605626,1
2315,1372553,1
2316,244989,1
2317,4174011,1
2318,4370666,1
2319,17175001,1
2320,26613397,1
2321,14501159,1
2322,3462998,0
2323,1802183,1
2324,13201652,1
2325,42579990,1
2326,6103042,1
2327,55071936,1
2328,45932372,0
2329,1319755,1
2330,1287998,1
2331,15145268,1
2332,8178745,1
2333,3774524,1
2334,44940114,1
2335,28133803,1
2336,141303419,1
2337,2611507,1
2338,1941914,1
2339,2226082,1
2340,20759020,1
2341,1451179,1
2342,18849538,0
2343,113659275,1
2344,273996,1
2345,171946320,0
2346,803330,1
2347,12011434,1
2348,10206931,1
2349,13812501,1
2350,251402,1
2351,1307595,0
2352,22318963,1
2353,268084,0
2354,14043507,1
2355,4262280,0
2356,30473384,0
2357,1138869,1
2358,4604565,0
2359,335899,1
2360,7784238,1
2361,5901612,0
2362,3079242,1
2363,15094598,1
2364,5025554,1
2365,1800207,1
2366,19440655,1
2367,29894264,0
2368,1085367,1
2369,14020251,1
2370,831086270,0
2371,46829492,1
2372,7635616,1
2373,37619432,1
2374,3744221,1
2375,48301739,1
2376,3785077,1
2377,471724,1
2378,1642366,1
2379,7078202,1
2380,57386488,0
2381,815969933,1
2382,522848,1
2383,2055990,1
2384,175860,1
2385,40985046,1
2386,177051076,0
2387,211757,1
2388,5550845,1
2389,15997394,1
2390,14136839,1
2391,863699354,0
2392,55659148,0
2393,3056122,1
2394,189754447,1
2395,4399011,1
2396,18894184,1
2397,9726164,1
2398,339400,1
2399,29496924,1
2400,301335,0
2401,435569,1
2402,143355324,1
2403,83168369,1
2404,1123310,1
2405,1575753,1
2406,827762669,1
2407,6655160,1
2408,1269411,1
2409,12250877,1
2410,6272915,1
2411,5370009,1
2412,33489335,1
2413,4962386,1
2414,792550859,0
2415,13847624,1
2416,23411087,1
2417,2605426,1
2418,50021993,1
2419,5966925,1
2420,18063202,1
2421,2906590,1
2422,1004004,1
2423,2438419,1
2424,3458769,0
2425,25827232,0
2426,128534318,1
2427,1225243,1
2428,1760367,1
2429,12787358,1
2430,133753,0
2431,45086863,1
2432,28970257,1
2433,887058,1
2434,2910944,1
2435,18957801,0
2436,2350691,1
2437,5529077,1
2438,18937588,0
2439,8762047,1
2440,63178764,1
2441,32778767,1
2442,23686377,1
2443,28082534,1
2444,13314637,1
2445,138378134,1
2446,55399440,0
2447,4280096,1
2448,5293057,0
2449,2933959,0
2450,1670364,1
2451,21978025,1
2452,835519644,0
2453,3487837,0
2454,178256241,1
2455,4798530,1
2456,6221021,1
2457,21859356,1
2458,13949981,1
2459,24711194,0
2460,20938971,1
2461,4947576,1
2462,26600314,1
2463,2958128,1
2464,6316124,0
2465,64275,0
2466,27440673,0
2467,9592916,0
2468,4174248,0
2469,2609913,1
2470,3974497,0
2471,31522535,1
2472,824466,1
2473,455686,1
2474,3368158,0
2475,1801507,1
2476,337437,1
2477,23057125,1
2478,23955742,1
2479,2753053,1
2480,13930343,1
2481,14117577,1
2482,4369703,1
2483,23283408,0
2484,282194,1
2485,7995062,1
2486,3161266,1
2487,27186220,0
2488,8868874,1
2489,2782310,1
2490,10915005,1
2491,3880601,1
2492,674827,0
2493,45155005,0
2494,51784371,1
2495,15602544,1
2496,5932149,1
2497,33316127,1
2498,28884214,1
2499,5456192,1
2500,35831317,1
2501,25923247,1
2502,36658239,1
2503,5871762,1
2504,115049,0
2505,129223386,1
2506,6671644,1
2507,19281758,1
2508,476122,0
2509,3141874,1
2510,14345841,0
2511,14549401,1
2512,7152229,1
2513,18640744,0
2514,6253217,0
2515,6488077,0
2516,40872347,0
2517,18957621,0
2518,435001,1
2519,757976553,0
2520,24344397,1
2521,2561450,0
2522,5994702,1
2523,10404811,1
2524,2882370,0
2525,152057601,0
2526,18429428,1
2527,9262823,1
2528,5981191,1
2529,3441420,1
2530,11479678,0
2531,11584305,0
2532,5290284,1
2533,3855130,0
2534,173410081,0
2535,1451281,1
2536,327504,1
2537,34597072,1
2538,6483860,1
2539,3624638,0
2540,2036079,1
2541,5397265,1
2542,1101608,1
2543,17677497,0
2544,4727832,1
2545,26934354,1
2546,461686,1
2547,25045974,1
2548,5721444,1
2549,20358717,1
2550,4668457,0
2551,7331223,0
2552,22782827,1
2553,4875145,1
2554,317478,1
2555,5814728,1
2556,4434992,1
2557,24378903,0
2558,2191871,1
2559,3535812,1
2560,920498,1
2561,30022622,1
2562,2216102,1
2563,35487154,1
2564,19089163,1
2565,20804814,0
2566,24002652,1
2567,47595998,1
2568,13345891,1
2569,16087758,1
2570,5544806,0
2571,199956,1
2572,2710704,1
2573,31235069,1
2574,3901727,1
2575,48446913,1
2576,1139012243,1
2577,4193379,0
2578,1215914,0
2579,4135737,0
2580,558175004,1
2581,193358347,1
2582,33869263,1
2583,23969356,1
2584,49620266,1
2585,157100163,0
2586,3275487,1
2587,22877466,0
2588,15358949,1
2589,3783455,0
2590,5360158,1
2591,5737296,1
2592,752408563,0
2593,44965832,1
2594,31206265,1
2595,124126,1
2596,6531193,1
2597,4469797,1
2598,275118,0
2599,966151092,1
2600,15478310,0
2601,337213,0
2602,550461,1
2603,30266441,1
2604,5597005,0
2605,1374321,1
2606,1482132,1
2607,1149399,1
2608,2753587,1
2609,21932155,1
2610,14379634,1
2611,2751188,1
2612,32454478,1
2613,11357262,1
2614,20466901,1
2615,41533792,1
2616,29051654,1
2617,3752743,1
2618,2921361,1
2619,2117668,1
2620,1007551,1
2621,7033407,1
2622,53321403,1
2623,485216,1
2624,3252095,0
2625,7709157,1
2626,27956352,1
2627,44258500,1
2628,8924647,0
2629,234378,1
2630,1530140,1
2631,29513377,0
2632,11566060,1
2633,54291853,0
2634,1255127,1
2635,3758576,1
2636,808055638,1
2637,5049971,1
2638,924110,1
2639,179472636,1
2640,801639513,0
2641,27364337,0
2642,39436,1
2643,22811236,1
2644,6533454,0
2645,21721446,1
2646,54521831,0
2647,2010897,0
2648,81394,1
2649,3147215,1
2650,1145412,1
2651,5479237,1
2652,3549954,1
2653,3797845,1
2654,39057672,1
2655,15407415,1
2656,13299953,0
2657,21679926,0
2658,12981944,1
2659,1131223,0
2660,13388211,1
2661,5142748,1
2662,17278762,0
2663,5345131,1
2664,6059031,0
2665,233252,1
2666,569962,1
2667,26643212,1
2668,8080517,1
2669,76385836,1
2670,1639535,1
2671,1332957,1
2672,1580636,0
2673,6068548,1
2674,40664735,0
2675,11302028,1
2676,412215,1
2677,7932163,0
2678,1756798,0
2679,15962848,1
2680,31118,1
2681,33443786,1
2682,3775457,0
2683,39726961,1
2684,1085220,1
2685,89613759,1
2686,1177875320,1
2687,7999011,0
2688,15778711,1
2689,4614793,1
2690,1126695,1
2691,21132741,1
2692,806486327,0
2693,4362384,1
2694,4439714,1
2695,1350682,1
2696,191496999,1
2697,3642231,0
2698,2924817,1
2699,21277341,1
2700,195965157,1
2701,41162480,1
2702,1098415,1
2703,306000,1
2704,17958800,1
2705,5093344,1
2706,13522781,1
2707,1926714,1
2708,109959127,1
2709,19997711,1
2710,1843187,1
2711,102572,1
2712,3387773,1
2713,47869831,1
2714,85574198,0
2715,440165,0
2716,42123340,1
2717,3925710,1
2718,12909042,1
2719,15904902,1
2720,777435,1
2721,8026444,1
2722,11630440,1
2723,7647168,1
2724,27295768,1
2725,4272475,0
2726,26149914,1
2727,50795033,1
2728,220961,0
2729,21555572,1
2730,863345217,1
2731,6210654,1
2732,29326398,1
2733,247747,1
2734,3399035,1
2735,28950974,1
2736,2217322,1
2737,48737267,1
2738,128575675,1
2739,483108,0
2740,13530462,1
2741,1978297,1
2742,48674524,0
2743,87166842,1
2744,6760062,1
2745,841993292,1
2746,14780626,1
2747,1194627,1
2748,14685769,0
2749,3953725,1
2750,5689946,0
2751,16518374,1
2752,2356985,1
2753,6049620,1
2754,1074649,1
2755,588345,1
2756,18566632,1
2757,4159312,1
2758,14548319,1
2759,7055791,1
2760,5272588,0
2761,6405834,0
2762,14110346,1
2763,365132,0
2764,35329081,1
2765,52275043,1
2766,6371328,1
2767,491456,1
2768,6885963,1
2769,14239084,0
2770,26957965,0
2771,45617334,0
2772,46057386,1
2773,44674537,1
2774,905193,1
2775,2822403,1
2776,118836940,1
2777,1338229,1
2778,26122724,1
2779,1364396,0
2780,3310064,0
2781,33465254,1
2782,65660962,1
2783,23656175,1
2784,13913626,1
2785,110419257,1
2786,6397426,1
2787,7507968,1
2788,31938964,0
2789,36831763,1
2790,1102102,1
2791,194635338,1
2792,3818386,1
2793,12831000,1
2794,26679055,1
2795,219863,1
2796,10480666,1
2797,803205626,1
2798,3300105,1
2799,35443344,0
2800,43679298,1
2801,3236804,1
2802,2884637,1
2803,15806842,1
2804,22107016,0
2805,6140561,1
2806,54100341,1
2807,808463700,1
2808,9279126,0
2809,11592537,1
2810,245403,1
2811,3838828,0
2812,10666653,1
2813,14072033,1
2814,4358855,1
2815,28133586,1
2816,838258,1
2817,412646,1
2818,47032172,1
2819,3896436,1
2820,84094859,1
2821,5048078,0
2822,112581123,0
2823,1031073,1
2824,9305883,1
2825,136430260,0
2826,16865891,0
2827,18097651,1
2828,27782119,0
2829,14979860,1
2830,118286,0
2831,5868919,1
2832,752724293,0
2833,7053891,1
2834,35469168,0
2835,1055361,1
2836,650191,1
2837,1661202,1
2838,863535887,1
2839,1428885,1
2840,23153264,1
2841,3614851,1
2842,58115832,1
2843,20415278,1
2844,31770071,0
2845,729125,1
2846,65629818,1
2847,6939193,1
2848,1196611,1
2849,2626679,0
2850,9253822,1
2851,25338285,1
2852,4971955,1
2853,38418,1
2854,7491140,1
2855,5121662,1
2856,141056,1
2857,5959730,1
2858,5994418,1
2859,37792707,1
2860,1792771,1
2861,88322,1
2862,31393235,1
2863,23635099,0
2864,6591993,1
2865,4790758,1
2866,1024232,1
2867,2825151,1
2868,2729609,0
2869,11023920,1
2870,5094166,1
2871,5020293,1
2872,13713971,1
2873,58630154,0
2874,441175,0
2875,8946886,1
2876,44741019,1
2877,2213381,1
2878,8476181,1
2879,20556818,1
2880,2082498,1
2881,4192770,1
2882,845235394,1
2883,682151,1
2884,50782351,1
2885,26320603,1
2886,709901,1
2887,4919578,1
2888,31718198,0
2889,4494536,1
2890,18050748,1
2891,1936947,0
2892,5352482,1
2893,6095360,1
2894,17636522,0
2895,3615492,1
2896,19023751,0
2897,96991,1
2898,3187435,1
2899,42876354,1
2900,62778353,0
2901,3198079,1
2902,280051,1
2903,35959836,0
2904,3123982,1
2905,21720424,0
2906,22464181,0
2907,5909027,1
2908,16016112,0
2909,6203507,0
2910,32497406,0
2911,972302596,1
2912,32628,1
2913,491257,1
2914,335067,1
2915,2307080,1
2916,1562807,1
2917,31786047,1
2918,1380612,0
2919,15859443,1
2920,799775493,1
2921,17773700,1
2922,2569212,1
2923,14652239,1
2924,30218735,1
2925,3468225,0
2926,18836075,0
2927,1548711,1
2928,812101752,0
2929,7953411,1
2930,2049013,1
2931,110355084,0
2932,809507043,1
2933,3834182,1
2934,20084894,1
2935,1306362,0
2936,1118558702,1
2937,13403976,0
2938,1923868,1
2939,4893455,1
2940,284951,1
2941,878722966,0
2942,23547004,1
2943,125163071,0
2944,135237093,0
2945,3922315,1
2946,24293817,1
2947,5075877,1
2948,82121519,1
2949,453407,1
2950,34406728,0
2951,20254800,1
2952,13855135,1
2953,13667802,1
2954,2519349,1
2955,27390398,1
2956,14055061,1
2957,6411707,1
2958,12953283,0
2959,2613310,0
2960,8795495,1
2961,3569606,1
2962,64092,1
2963,14280148,0
2964,3115091,1
2965,23449941,0
2966,1581927,0
2967,854275319,1
2968,9245707,1
2969,36253458,1
2970,61749,0
2971,13499869,1
2972,119010957,0
2973,14035528,0
2974,174471,1
2975,1800247,1
2976,42343656,1
2977,8593808,1
2978,10131238,1
2979,4713130,1
2980,8495754,1
2981,180768,1
2982,28670156,1
2983,19025968,1
2984,8129943,1
2985,6310577,1
2986,40174640,1
2987,24670918,1
2988,12833433,0
2989,129669960,1
2990,1122239977,1
2991,180624774,0
2992,8469572,0
2993,532031,1
2994,3357469,1
2995,47407358,1
2996,26488232,1
2997,172519672,0
2998,1925687,1
2999,7077496,1
3000,1430696,1
3001,9991817,0
3002,806033,1
3003,5851527,1
3004,31249242,0
3005,15607366,1
3006,2809628,1
3007,1025713,1
3008,2966,1
3009,855004,0
3010,11849755,1
3011,21580323,1
3012,32874,0
3013,5549482,0
3014,8516137,1
3015,2690694,1
3016,5028872,1
3017,3835324,0
3018,48640384,1
3019,1899434,1
3020,36102814,1
3021,13015234,1
3022,15970010,0
3023,39808689,1
3024,731922,0
3025,3575739,1
3026,3563078,1
3027,2348381,1
3028,40517522,1
3029,20364658,1
3030,14402110,1
3031,2472722,1
3032,7996405,1
3033,6389371,1
3034,27017,1
3035,12982,0
3036,2583604,0
3037,175733956,1
3038,7801029,1
3039,9853147,1
3040,510647,1
3041,165029544,0
3042,6575236,0
3043,2212800,1
3044,1371699,1
3045,814994412,0
3046,25530866,1
3047,891882,1
3048,33422998,0
3049,20607173,1
3050,8450012,1
3051,110615355,1
3052,120741592,1
3053,13841040,1
3054,24086487,1
3055,1161892443,1
3056,357621,0
3057,64618,1
3058,26142702,1
3059,19546035,1
3060,37920841,1
3061,6349852,1
3062,801262181,0
3063,14987840,1
3064,543362,1
3065,7474151,1
3066,3361825,1
3067,21816458,1
3068,1388726,1
3069,19770065,1
3070,1013981,1
3071,2656182,1
3072,27408363,1
3073,26045922,1
3074,196830,1
3075,12756057,1
3076,32943034,0
3077,1840550,1
3078,3153111,1
3079,27559591,1
3080,18730170,0
3081,19374189,1
3082,121860065,1
3083,24599857,0
3084,2217228,1
3085,27369384,1
3086,1127634,1
3087,2351358,1
3088,55886,1
3089,183968376,1
3090,5341400,1
3091,904598,1
3092,774630620,1
3093,20592999,1
3094,22921231,1
3095,23193654,1
3096,11305462,1
3097,29790715,0
3098,1301111,1
3099,833142944,1
3100,24735391,0
3101,6764252,1
3102,2785292,1
3103,92425,1
3104,2889702,1
3105,883924104,0
3106,20386469,0
3107,82931319,1
3108,6572392,1
3109,833405506,1
3110,37338395,1
3111,2060448,1
3112,1312046,1
3113,32648462,1
3114,18915085,1
3115,15704374,1
3116,14260031,1
3117,6547155,1
3118,26186902,1
3119,770048692,1
3120,48044371,0
3121,481495,1
3122,4222373,1
3123,8431017,1
3124,22156840,0
3125,1048171311,1
3126,25516713,1
3127,834000853,0
3128,11140375,1
3129,116013049,1
3130,20033901,1
3131,24387190,0
3132,2562233,1
3133,41945831,1
3134,858348,1
3135,3372357,1
3136,3566726,1
3137,29404974,1
3138,13813178,0
3139,1468137,1
3140,20308221,1
3141,8499750,1
3142,1091899,1
3143,144888,1
3144,2491391,1
3145,15829383,1
3146,28381584,0
3147,24335744,1
3148,24271295,0
3149,17329064,1
3150,6828985,1
3151,136321,1
3152,460279,1
3153,30961173,1
3154,1684360,1
3155,7363305,1
3156,3169143,1
3157,135218,1
3158,663614126,0
3159,202423,1
3160,1488675,0
3161,14787226,0
3162,750140316,0
3163,30467969,1
3164,314841,0
3165,1854572,1
3166,39872747,0
3167,1816757,1
3168,2649419,0
3169,14689407,1
3170,865124042,1
3171,5924895,1
3172,1421423,1
3173,27265287,1
3174,15148740,1
3175,788428968,1
3176,11381604,0
3177,39144510,1
3178,4085695,1
3179,11721084,1
3180,122991360,1
3181,10221074,1
3182,9665518,1
3183,14019501,1
3184,12952921,1
3185,54334512,0
3186,17105253,0
3187,25031948,1
3188,1964659,1
3189,34190368,0
3190,2813851,1
3191,3615336,1
3192,18009446,0
3193,31642651,1
3194,20789204,1
3195,55008739,0
3196,22151476,1
3197,12811117,1
3198,5512387,0
3199,22603979,1
3200,3983870,1
3201,48139214,0
3202,14348434,0
3203,39064779,0
3204,30019683,0
3205,5937906,1
3206,122188505,1
3207,9377865,0
3208,4708717,1
3209,781979822,1
3210,784888549,1
3211,3993821,1
3212,815781335,0
3213,34109176,1
3214,53834567,0
3215,4761587,1
3216,4350883,1
3217,7445257,1
3218,487760,0
3219,113127807,1
3220,231483,1
3221,865878376,1
3222,371838,0
3223,22127009,1
3224,430394,0
3225,14285300,1
3226,27232510,0
3227,7970813,1
3228,9428715,1
3229,3260404,1
3230,6798719,1
3231,29752772,1
3232,122523247,1
3233,14122449,0
3234,17394040,1
3235,105379,1
3236,10719,1
3237,1099516,1
3238,4765160,1
3239,5386640,1
3240,1843397,0
3241,3655099,1
3242,1082951170,1
3243,463320,1
3244,5937040,1
3245,765909763,1
3246,126861899,1
3247,115393801,1
3248,702828,1
3249,7912057,1
3250,22645592,1
3251,5296767,1
3252,29191265,1
3253,11598511,1
3254,140672624,1
3255,2417906,1
3256,30898757,0
3257,30670067,0
